No compte;Date;Operation
05000449118;21/07/2021;90,70
05000449118;04/07/2021;63,17
05000449118;24/07/2021;173,33
05000449118;26/06/2021;120,61
05000449118;22/07/2021;161,94
05000449118;19/07/2021;156,08
05000449118;26/06/2021;12,26
05000449118;25/06/2021;122,84
05000449118;29/06/2021;114,50
05000449118;15/06/2021;81,99
05000447566;17/07/2021;189,27
05000447566;15/07/2021;128,76
05000447566;30/06/2021;124,74
05000447566;21/07/2021;88,63
05000447566;18/07/2021;152,45
05000447566;13/06/2021;158,81
05000447566;26/07/2021;54,48
05000447566;02/06/2021;189,50
05000447566;19/07/2021;164,41
05000447566;28/07/2021;107,96
05000447566;25/07/2021;8,68
05000447566;11/06/2021;106,22
05000447566;25/07/2021;115,68
05000447566;27/06/2021;44,71
05000447566;02/06/2021;32,60
05000447517;14/06/2021;107,64
05000447517;09/06/2021;13,50
05000447517;07/07/2021;40,67
05000447517;26/07/2021;65,46
05000447517;17/07/2021;8,67
05000447517;17/07/2021;177,08
05000447517;21/06/2021;27,91
05000447517;15/06/2021;159,10
05000447517;09/06/2021;193,98
05000447517;11/07/2021;70,61
05000447517;18/06/2021;33,25
05000447517;14/06/2021;69,50
05000447517;31/07/2021;9,32
05000447517;02/06/2021;48,26
05000447517;06/06/2021;19,84
05000447517;08/06/2021;158,84
05000447517;06/06/2021;121,12
05000447517;08/07/2021;52,98
05000447517;21/07/2021;125,43
05000447517;29/06/2021;156,84
05000447517;15/07/2021;80,45
05000441175;10/06/2021;77,67
05000441175;12/07/2021;6,51
05000441175;24/06/2021;31,49
05000441175;23/07/2021;184,50
05000441175;16/06/2021;170,79
05000441175;15/06/2021;91,40
05000441175;05/07/2021;17,17
05000441175;09/07/2021;92,91
05000441175;12/06/2021;7,22
05000441175;17/07/2021;42,23
05000441175;08/07/2021;29,15
05000441175;09/06/2021;45,52
05000441175;16/07/2021;169,41
05000441175;12/07/2021;32,07
05000441175;03/06/2021;148,77
05000441175;26/06/2021;175,74
05000441175;23/06/2021;193,15
05000440809;08/06/2021;142,70
05000440809;20/06/2021;27,88
05000440809;21/06/2021;185,86
05000440809;17/06/2021;16,08
05000440809;27/06/2021;45,52
05000440809;08/07/2021;179,95
05000440809;18/06/2021;64,02
05000440809;12/07/2021;196,46
05000440809;02/07/2021;152,29
05000440809;09/07/2021;88,84
05000440809;29/06/2021;185,71
05000440809;02/06/2021;40,70
05000440809;15/07/2021;100,04
05000440809;19/07/2021;5,41
05000440809;24/07/2021;16,95
05000440809;26/06/2021;55,84
05000438906;29/07/2021;129,58
05000438906;01/06/2021;52,57
05000438906;05/07/2021;127,50
05000438906;12/06/2021;95,22
05000438906;28/06/2021;187,40
05000438906;15/06/2021;172,97
05000438906;22/07/2021;73,46
05000438906;22/07/2021;150,26
05000438906;20/06/2021;181,06
05000438906;30/06/2021;38,24
05000438906;09/07/2021;26,73
05000438906;04/06/2021;160,47
05000438906;02/07/2021;112,24
05000438906;17/07/2021;10,56
05000438906;11/06/2021;29,04
05000437369;17/07/2021;20,37
05000437369;20/07/2021;141,21
05000437369;18/06/2021;191,09
05000437369;08/07/2021;101,06
05000437369;13/07/2021;98,73
05000437369;30/07/2021;168,08
05000437369;11/07/2021;18,53
05000437369;17/06/2021;176,93
05000437369;23/07/2021;192,53
05000437369;16/07/2021;151,98
05000437369;01/07/2021;171,19
05000437369;12/07/2021;9,93
05000437369;18/07/2021;8,75
05000437369;04/07/2021;79,24
05000437369;06/06/2021;119,40
05000437369;29/06/2021;179,43
05000437369;10/06/2021;192,62
05000437369;08/06/2021;45,42
05000437369;22/07/2021;160,84
05000433515;09/06/2021;6,19
05000433515;05/07/2021;197,68
05000433515;13/06/2021;115,15
05000433515;10/06/2021;186,80
05000433515;11/06/2021;61,83
05000433515;17/06/2021;95,10
05000433515;19/07/2021;44,62
05000433515;01/07/2021;163,21
05000433515;14/06/2021;154,20
05000433515;03/07/2021;53,03
05000433515;11/06/2021;116,51
05000433515;02/07/2021;81,22
05000433515;09/07/2021;127,00
05000433515;10/06/2021;5,08
05000433515;18/07/2021;136,51
05000433515;06/07/2021;42,04
05000433515;23/07/2021;196,21
05000433515;23/07/2021;60,12
05000433515;03/07/2021;191,84
05000433515;24/07/2021;70,15
05000433515;22/06/2021;89,39
05000432511;02/06/2021;109,42
05000432511;25/06/2021;16,68
05000432511;05/07/2021;55,80
05000432511;18/06/2021;178,97
05000432511;26/07/2021;46,92
05000432511;24/06/2021;1,47
05000432511;17/07/2021;98,60
05000432511;07/06/2021;111,19
05000432511;08/06/2021;6,34
05000432511;28/06/2021;195,18
05000432511;29/06/2021;90,34
05000432511;01/06/2021;80,05
05000432511;21/06/2021;92,27
05000432511;02/07/2021;62,64
05000432511;07/07/2021;65,07
05000432511;08/06/2021;5,42
05000432511;31/07/2021;143,31
05000432511;12/06/2021;194,34
05000432511;29/06/2021;180,05
05000432215;29/07/2021;116,60
05000432215;24/07/2021;136,16
05000432215;10/07/2021;131,71
05000432215;28/07/2021;171,29
05000432215;25/07/2021;126,51
05000432215;21/06/2021;118,73
05000432215;24/07/2021;139,23
05000432215;07/06/2021;123,81
05000432215;14/06/2021;100,35
05000432215;04/07/2021;154,22
05000432215;06/07/2021;92,08
05000432215;19/06/2021;86,00
05000432215;16/06/2021;96,61
05000432215;17/07/2021;116,17
05000432215;31/07/2021;153,40
05000432215;26/06/2021;65,83
05000432215;16/06/2021;170,99
05000432215;11/06/2021;188,11
05000432215;08/07/2021;157,40
05000432215;04/06/2021;90,31
05000432215;10/07/2021;149,25
05000432215;01/06/2021;15,17
05000432215;14/07/2021;121,49
05000432215;18/07/2021;47,18
05000432215;25/06/2021;35,89
05000431832;27/06/2021;43,08
05000431832;24/06/2021;92,28
05000431832;29/06/2021;68,93
05000431832;28/07/2021;4,60
05000431832;03/07/2021;107,87
05000431832;08/07/2021;130,84
05000431832;17/07/2021;90,86
05000431832;15/06/2021;157,59
05000431832;19/06/2021;137,52
05000431832;27/07/2021;155,73
05000431832;10/06/2021;90,18
05000431832;10/06/2021;76,57
05000431832;18/07/2021;41,54
05000431832;24/06/2021;116,27
05000431832;07/07/2021;85,07
05000431832;11/06/2021;38,77
05000431832;10/06/2021;172,75
05000431832;07/07/2021;55,18
05000431832;26/07/2021;21,94
05000431832;09/06/2021;57,47
05000431832;02/06/2021;84,43
05000431832;22/06/2021;89,44
05000431832;05/06/2021;80,44
05000431832;11/07/2021;118,03
05000431832;15/06/2021;114,12
05000429665;14/07/2021;129,23
05000429665;25/06/2021;170,09
05000429665;24/07/2021;184,51
05000429665;02/07/2021;79,97
05000429665;14/06/2021;4,20
05000429665;14/07/2021;146,48
05000429665;27/07/2021;1,33
05000429665;21/06/2021;3,00
05000429665;06/06/2021;121,81
05000429665;13/06/2021;156,05
05000429665;16/07/2021;17,21
05000429665;09/06/2021;63,38
05000429665;08/07/2021;149,16
05000429665;18/06/2021;46,91
05000429665;16/07/2021;15,49
05000429665;09/06/2021;34,59
05000429665;06/06/2021;63,61
05000429665;06/06/2021;70,47
05000429665;29/06/2021;185,20
05000429665;19/06/2021;196,67
05000429665;12/06/2021;51,47
05000429665;19/07/2021;193,89
05000429665;25/06/2021;113,69
05000429665;08/06/2021;159,81
05000429540;17/06/2021;147,81
05000429540;26/07/2021;52,97
05000429540;16/07/2021;92,68
05000429540;09/07/2021;36,95
05000429540;12/07/2021;95,56
05000429540;31/07/2021;46,86
05000429540;11/06/2021;112,79
05000429540;11/07/2021;106,66
05000429540;09/06/2021;91,40
05000429540;04/06/2021;7,10
05000429540;21/06/2021;177,64
05000429540;01/06/2021;9,74
05000429540;27/07/2021;84,97
05000429540;15/07/2021;15,25
05000429239;16/07/2021;48,85
05000429239;13/06/2021;2,76
05000429239;21/07/2021;146,42
05000429239;05/07/2021;72,13
05000429239;07/06/2021;124,52
05000429239;25/06/2021;125,96
05000429239;10/07/2021;21,01
05000429239;23/06/2021;71,66
05000429239;17/06/2021;169,13
05000429239;29/07/2021;70,25
05000429239;20/06/2021;192,63
05000429239;20/07/2021;170,10
05000429239;18/07/2021;42,88
05000429239;29/07/2021;4,68
05000429239;24/06/2021;110,56
05000429239;15/06/2021;8,95
05000429239;30/07/2021;86,51
05000429239;23/07/2021;159,88
05000429239;10/07/2021;12,06
05000428944;29/06/2021;92,35
05000428944;28/07/2021;124,64
05000428944;29/07/2021;105,18
05000428944;20/07/2021;131,04
05000428944;16/06/2021;5,75
05000428944;19/07/2021;97,55
05000428944;16/06/2021;126,44
05000428944;09/07/2021;64,32
05000428944;29/06/2021;123,52
05000428944;16/06/2021;190,21
05000428944;15/06/2021;87,46
05000428944;28/06/2021;109,62
05000428944;05/07/2021;169,50
05000428944;10/07/2021;115,27
05000428944;08/06/2021;41,80
05000428944;29/07/2021;92,98
05000428944;19/06/2021;177,65
05000428944;20/06/2021;79,07
05000428944;29/06/2021;121,55
05000428944;04/06/2021;174,11
05000428944;01/07/2021;29,96
05000428944;14/07/2021;12,51
05000428213;29/06/2021;48,94
05000428213;18/06/2021;94,07
05000428213;05/06/2021;7,82
05000428213;24/07/2021;167,22
05000428213;27/07/2021;59,35
05000428213;24/07/2021;62,10
05000428213;08/06/2021;146,35
05000428213;28/07/2021;4,35
05000428213;19/06/2021;11,83
05000428213;26/06/2021;150,71
05000428213;21/07/2021;186,25
05000428213;14/06/2021;95,91
05000428213;03/07/2021;132,03
05000428213;26/06/2021;189,88
05000426655;01/07/2021;93,42
05000426655;04/06/2021;194,15
05000426655;18/07/2021;62,00
05000426655;23/06/2021;68,01
05000426655;29/06/2021;94,24
05000426655;28/07/2021;102,87
05000426655;15/07/2021;97,90
05000426655;06/07/2021;194,12
05000426655;19/06/2021;64,11
05000426655;19/07/2021;21,55
05000426655;23/06/2021;108,52
05000426655;16/07/2021;177,01
05000426655;16/07/2021;42,35
05000426655;10/06/2021;27,91
05000426655;07/06/2021;43,28
05000426655;30/06/2021;99,85
05000426655;29/06/2021;27,12
05000426655;19/06/2021;12,55
05000426655;20/06/2021;113,94
05000426655;13/07/2021;1,07
05000426655;04/06/2021;182,31
05000426655;24/06/2021;195,28
05000426655;20/07/2021;170,56
05000422763;27/07/2021;26,49
05000422763;30/07/2021;129,78
05000422763;26/06/2021;106,87
05000422763;02/07/2021;140,34
05000422763;12/07/2021;51,84
05000422763;11/06/2021;26,70
05000422763;25/06/2021;100,44
05000422763;28/06/2021;103,66
05000422763;07/07/2021;194,94
05000422763;05/07/2021;65,74
05000422763;29/07/2021;195,48
05000422763;17/07/2021;175,79
05000422763;03/07/2021;87,20
05000422763;18/07/2021;31,53
05000422763;12/06/2021;15,72
05000422763;07/07/2021;139,82
05000422763;25/07/2021;148,74
05000421838;06/07/2021;63,96
05000421838;11/06/2021;47,69
05000421838;09/06/2021;176,84
05000421838;14/07/2021;94,10
05000421838;24/07/2021;93,03
05000421838;10/07/2021;148,28
05000421838;28/07/2021;99,94
05000421838;22/06/2021;166,08
05000421838;10/06/2021;63,67
05000421838;20/06/2021;117,77
05000421838;14/07/2021;51,48
05000421838;25/06/2021;164,34
05000421838;30/06/2021;65,92
05000421838;14/07/2021;78,37
05000421838;22/07/2021;67,76
05000421838;08/06/2021;35,07
05000421838;27/06/2021;67,31
05000421838;25/07/2021;168,34
05000421838;14/06/2021;52,59
05000421838;16/06/2021;194,56
05000421838;15/07/2021;72,27
05000421838;05/07/2021;76,73
05000421838;04/06/2021;174,84
05000419321;16/07/2021;114,95
05000419321;13/06/2021;192,73
05000419321;28/07/2021;109,04
05000419321;08/07/2021;80,31
05000419321;30/07/2021;195,39
05000419321;05/07/2021;131,03
05000419321;19/07/2021;180,65
05000419321;08/06/2021;90,39
05000419321;04/07/2021;113,84
05000419321;29/07/2021;177,40
05000419321;18/06/2021;182,95
05000419321;14/06/2021;194,10
05000419321;07/07/2021;161,11
05000419321;19/06/2021;128,06
05000419321;13/06/2021;99,35
05000419321;30/07/2021;133,88
05000419321;25/06/2021;121,85
05000419321;05/07/2021;145,49
05000419321;18/07/2021;94,04
05000419321;29/07/2021;4,10
05000419321;17/07/2021;92,73
05000419321;05/07/2021;166,64
05000419321;09/07/2021;102,82
05000419321;07/06/2021;79,90
05000418909;08/06/2021;92,11
05000418909;05/07/2021;75,05
05000418909;09/06/2021;142,50
05000418909;25/06/2021;18,07
05000418909;02/06/2021;83,13
05000418909;19/06/2021;152,55
05000418909;08/07/2021;32,74
05000418909;27/07/2021;185,99
05000418909;06/07/2021;127,46
05000418909;17/06/2021;48,88
05000418909;06/06/2021;51,05
05000418909;16/07/2021;186,59
05000418909;06/07/2021;64,24
05000418909;27/07/2021;50,08
05000418909;25/07/2021;11,68
05000418909;30/07/2021;194,05
05000418909;12/06/2021;190,69
05000418909;05/06/2021;174,92
05000418909;03/06/2021;141,90
05000418909;01/06/2021;6,13
05000418909;03/06/2021;102,82
05000418909;13/07/2021;88,48
05000418909;22/06/2021;26,72
05000418909;09/06/2021;105,81
05000418909;23/07/2021;132,92
05000418909;26/06/2021;46,59
05000418909;19/06/2021;143,45
05000418909;24/06/2021;177,27
05000418909;05/06/2021;190,84
05000418909;10/07/2021;16,97
05000418909;10/07/2021;74,97
05000418909;10/07/2021;33,18
05000417984;26/07/2021;120,86
05000417984;17/06/2021;39,47
05000417984;14/06/2021;196,86
05000417984;23/06/2021;6,62
05000417984;11/07/2021;146,77
05000417984;22/06/2021;76,42
05000417984;06/07/2021;101,45
05000417984;17/06/2021;69,27
05000417984;02/07/2021;65,67
05000417984;15/07/2021;18,72
05000417984;14/06/2021;59,33
05000417984;11/06/2021;98,51
05000417984;25/07/2021;35,51
05000417984;02/07/2021;123,26
05000417984;09/06/2021;53,81
05000417984;15/07/2021;3,74
05000417984;17/07/2021;167,04
05000417984;18/06/2021;112,22
05000417984;27/07/2021;105,07
05000417984;25/07/2021;181,59
05000417984;02/06/2021;121,75
05000417984;24/06/2021;173,61
05000417984;08/07/2021;72,10
05000417984;10/07/2021;171,95
05000417984;20/06/2021;135,02
05000417984;14/06/2021;129,28
05000417984;24/07/2021;40,48
05000416597;18/06/2021;79,43
05000416597;28/07/2021;3,32
05000416597;20/06/2021;90,87
05000416597;20/06/2021;4,24
05000416597;10/06/2021;187,53
05000416597;07/07/2021;159,25
05000416597;31/07/2021;52,52
05000416597;14/06/2021;52,01
05000416597;14/06/2021;102,51
05000416597;05/07/2021;69,19
05000416597;07/07/2021;116,41
05000416597;09/06/2021;126,77
05000416597;22/06/2021;149,40
05000416597;06/06/2021;101,10
05000416597;13/07/2021;125,34
05000416597;21/06/2021;121,07
05000416597;06/07/2021;33,65
05000416597;12/07/2021;176,64
05000416597;14/07/2021;199,66
05000416597;20/06/2021;113,79
05000414314;20/07/2021;134,86
05000414314;04/07/2021;107,54
05000414314;06/06/2021;67,72
05000414314;01/06/2021;139,18
05000414314;02/06/2021;103,56
05000414314;10/06/2021;123,52
05000414314;26/06/2021;160,92
05000414314;21/07/2021;145,53
05000414314;18/07/2021;185,60
05000414314;17/07/2021;118,13
05000414314;11/06/2021;60,15
05000414314;01/07/2021;35,82
05000414314;14/06/2021;67,27
05000414314;08/07/2021;170,79
05000414314;18/06/2021;18,97
05000412330;02/07/2021;14,80
05000412330;18/06/2021;183,67
05000412330;18/07/2021;162,47
05000412330;11/07/2021;171,90
05000412330;03/06/2021;55,78
05000412330;04/06/2021;187,26
05000412330;09/07/2021;171,87
05000412330;21/06/2021;18,20
05000412330;29/07/2021;106,09
05000412330;16/06/2021;139,63
05000412330;13/07/2021;105,88
05000412330;26/07/2021;198,75
05000412330;14/07/2021;75,97
05000412330;02/07/2021;69,18
05000412330;12/07/2021;41,87
05000412330;06/06/2021;131,48
05000412330;10/06/2021;71,92
05000412330;21/07/2021;133,86
05000412330;10/07/2021;97,74
05000412330;25/07/2021;88,66
05000412056;13/06/2021;181,90
05000412056;13/07/2021;168,65
05000412056;22/06/2021;89,62
05000412056;23/07/2021;149,81
05000412056;10/07/2021;11,02
05000412056;30/07/2021;16,37
05000412056;25/07/2021;78,40
05000412056;19/07/2021;73,95
05000412056;23/07/2021;74,88
05000412056;08/06/2021;92,32
05000412056;29/07/2021;189,99
05000412056;15/06/2021;79,05
05000412056;04/06/2021;14,68
05000412056;08/07/2021;118,24
05000412056;24/07/2021;174,87
05000412056;28/07/2021;15,90
05000412056;04/07/2021;22,02
05000411799;13/06/2021;194,09
05000411799;08/07/2021;91,99
05000411799;02/07/2021;34,41
05000411799;27/07/2021;170,07
05000411799;06/06/2021;12,82
05000411799;12/07/2021;179,11
05000411799;30/06/2021;69,91
05000411799;14/06/2021;78,18
05000411799;20/06/2021;35,49
05000411799;15/06/2021;73,51
05000411799;09/07/2021;148,57
05000411799;05/07/2021;65,18
05000411799;04/07/2021;84,08
05000411799;08/06/2021;172,16
05000411799;19/07/2021;57,79
05000411799;28/06/2021;8,18
05000411799;21/07/2021;55,56
05000411799;23/06/2021;29,41
05000411799;24/07/2021;61,29
05000411799;07/07/2021;196,32
05000411082;12/06/2021;159,48
05000411082;04/07/2021;100,24
05000411082;12/07/2021;199,27
05000411082;20/07/2021;120,87
05000411082;11/07/2021;147,87
05000411082;19/07/2021;20,82
05000411082;17/07/2021;104,35
05000411082;13/06/2021;168,01
05000411082;22/07/2021;33,55
05000411082;08/07/2021;169,07
05000411082;18/06/2021;81,26
05000411082;19/06/2021;172,93
05000411082;27/07/2021;16,85
05000411082;03/06/2021;161,24
05000411082;09/06/2021;114,16
05000411082;09/07/2021;115,68
05000411082;25/06/2021;112,04
05000411082;06/07/2021;162,98
05000411082;24/07/2021;151,15
05000411082;26/07/2021;35,41
05000411082;21/06/2021;140,36
05000411082;07/06/2021;84,28
05000411082;22/06/2021;81,68
05000411082;21/06/2021;75,08
05000409213;12/06/2021;185,61
05000409213;19/07/2021;85,75
05000409213;28/07/2021;139,29
05000409213;12/06/2021;93,88
05000409213;21/06/2021;122,66
05000409213;16/07/2021;158,06
05000409213;14/07/2021;51,69
05000409213;30/06/2021;164,80
05000409213;03/07/2021;127,99
05000409213;27/06/2021;20,58
05000409213;14/07/2021;150,54
05000409213;02/07/2021;28,12
05000409213;18/06/2021;172,37
05000409213;13/07/2021;62,77
05000409213;15/06/2021;55,50
05000409213;30/06/2021;194,33
05000409213;20/06/2021;58,60
05000409213;20/07/2021;96,82
05000409213;29/06/2021;112,97
05000409213;04/07/2021;115,28
05000409213;08/06/2021;63,69
05000407769;04/07/2021;110,53
05000407769;09/07/2021;85,28
05000407769;15/07/2021;171,65
05000407769;26/06/2021;28,54
05000407769;18/07/2021;175,65
05000407769;19/07/2021;38,21
05000407769;30/07/2021;150,72
05000407769;06/06/2021;127,89
05000407769;08/07/2021;101,82
05000407769;26/07/2021;176,22
05000407769;12/06/2021;87,86
05000407769;21/06/2021;182,53
05000407769;18/07/2021;68,05
05000407769;18/06/2021;157,34
05000407769;24/07/2021;100,31
05000406181;28/06/2021;138,65
05000406181;27/07/2021;91,44
05000406181;16/07/2021;30,67
05000406181;15/07/2021;117,16
05000406181;22/06/2021;139,64
05000406181;23/06/2021;37,19
05000406181;23/06/2021;146,18
05000406181;15/06/2021;76,27
05000406181;19/06/2021;32,60
05000406181;07/07/2021;9,32
05000406181;13/07/2021;36,40
05000406181;23/07/2021;133,44
